NEWID,SEQNO,INTERI,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR,REC_STAT
04464224,1,4,0,250,D,,A,0,D,20212,1
04464334,1,4,0,0,D,,A,0,D,20212,1
04464354,1,4,0,0,D,,A,20,D,20212,1
04464384,4,4,0,60,D,,A,0,D,20212,1
04464394,2,4,0,35,D,,A,0,D,20212,1
04464454,1,4,0,400,F,,A,0,D,20212,1
04464474,1,4,0,10,D,300,D,0,D,20212,1
04464484,1,4,0,0,D,,A,0,D,20212,1
04464494,3,4,0,422,D,,A,0,D,20212,1
04464524,4,4,0,500,D,,A,0,D,20212,1
04464534,3,4,0,500,D,100,D,0,D,20212,1
04464544,1,4,0,160,D,,A,0,D,20212,1
04464564,3,4,0,400,D,,A,0,D,20212,1
04464574,3,4,0,350,D,200,D,0,D,20212,1
04464604,2,4,0,796,D,,A,300,D,20212,1
04464684,1,4,0,0,D,,A,0,D,20212,1
04464774,6,4,0,125,D,,A,900,F,20212,1
04464784,1,4,0,0,D,,A,0,D,20212,1
04464804,1,4,0,100,D,,A,0,D,20212,1
04464814,1,4,0,150,D,,A,0,D,20212,1
04464854,1,4,0,350,D,300,D,0,D,20212,1
04464864,2,4,0,60,D,,A,200,D,20212,1
04464874,1,4,0,0,D,,A,0,D,20212,1
04464904,2,4,0,177,D,,A,0,D,20212,1
04464924,1,4,0,150,D,150,D,0,D,20212,1
04464944,1,4,0,40,D,,A,0,D,20212,1
04464954,1,4,0,0,D,200,D,0,D,20212,1
04464974,1,4,0,0,D,,A,0,D,20212,1
04464994,4,4,0,55,D,,A,225,D,20212,1
04465014,1,4,0,375,D,,A,0,D,20212,1
04465024,6,4,0,123,D,,A,85,D,20212,1
04465064,2,4,0,250,D,,A,0,D,20212,1
04465084,2,4,0,150,D,,A,0,D,20212,1
04465114,1,4,0,0,D,,A,0,D,20212,1
04465184,1,4,0,100,D,,A,50,D,20212,1
04465204,1,4,0,0,D,,A,0,D,20212,1
04465244,1,4,0,0,D,,A,0,D,20212,1
04465364,5,4,0,200,D,0,D,100,D,20212,1
04465394,1,4,0,80,D,,A,0,D,20212,1
04465404,1,4,0,0,D,,A,0,D,20212,1
04465444,2,4,0,30,D,,A,0,D,20212,1
04465454,1,4,0,5,D,,A,0,D,20212,1
04465484,1,4,0,0,D,,A,0,D,20212,1
04465494,1,4,0,0,D,,A,0,D,20212,1
04465524,5,4,0,500,D,,A,75,D,20212,1
04465534,3,4,0,400,D,,A,125,D,20212,1
04465544,2,4,0,0,D,0,D,0,D,20212,1
04465574,2,4,0,0,D,,A,0,D,20212,1
04465584,1,4,0,100,D,,A,200,D,20212,1
04465674,2,4,0,0,D,,A,0,D,20212,1
04465704,1,4,0,0,D,,A,0,D,20212,1
04465724,1,4,0,0,D,,A,0,D,20212,1
04465814,2,4,0,300,D,180,D,0,D,20212,1
04465824,3,4,0,40,D,150,D,0,D,20212,1
04465864,2,4,0,50,D,,A,30,D,20212,1
04465884,5,4,0,100,F,200,F,100,F,20212,1
04465914,4,4,0,550,D,,A,0,D,20212,1
04465974,3,4,0,2500,D,,A,0,D,20212,1
04465994,1,4,0,0,D,,A,0,D,20212,1
04466024,1,4,0,0,D,,A,0,D,20212,1
04466034,1,4,0,0,D,,A,0,D,20212,1
04466054,1,4,0,250,D,,A,150,D,20212,1
04466124,2,4,0,30,D,,A,0,D,20212,1
04466164,1,4,0,1000,D,0,D,250,D,20212,1
04466174,1,4,0,60,D,,A,40,D,20212,1
04466204,1,4,0,80,D,,A,0,D,20212,1
04466214,5,4,0,558,D,,A,0,D,20212,1
04466254,1,4,0,0,D,,A,0,D,20212,1
04466274,1,4,0,100,D,0,D,0,D,20212,1
04466284,1,4,0,50,D,,A,0,D,20212,1
04466304,1,4,0,200,D,,A,0,D,20212,1
04466344,1,4,0,0,D,,A,0,D,20212,1
04466394,4,4,0,200,D,300,D,0,D,20212,1
04466404,2,4,0,0,D,0,D,0,D,20212,1
04466434,1,4,0,200,D,200,D,100,D,20212,1
04466454,2,4,0,50,D,,A,0,D,20212,1
04466474,2,4,0,0,D,,A,0,D,20212,1
04466494,1,4,0,60,D,,A,10,D,20212,1
04466504,2,4,0,200,F,200,D,0,D,20212,1
04466534,2,4,0,200,D,,A,0,D,20212,1
04466544,2,4,0,40,D,,A,0,D,20212,1
04466564,3,4,0,500,D,200,D,0,D,20212,1
04466614,5,4,0,111,D,120,D,0,D,20212,1
04466654,3,4,0,400,D,,A,0,D,20212,1
04466674,2,4,0,0,D,,A,55,D,20212,1
04466724,2,4,0,135,D,,A,100,D,20212,1
04466744,1,4,0,200,D,,A,0,D,20212,1
04466754,3,4,0,1200,D,,A,100,D,20212,1
04466784,1,4,0,200,D,0,D,0,D,20212,1
04466804,2,4,0,300,D,,A,0,D,20212,1
04466834,1,4,0,0,D,,A,0,D,20212,1
04466874,1,4,0,0,D,100,D,0,D,20212,1
04466884,1,4,0,0,D,0,D,0,D,20212,1
04466904,2,4,0,0,D,,A,0,D,20212,1
04466944,3,4,0,370,D,100,D,0,D,20212,1
04467044,2,4,0,0,D,,A,0,D,20212,1
04467054,2,4,0,55,D,,A,20,D,20212,1
04467064,1,4,0,60,D,,A,0,D,20212,1
04467074,1,4,0,0,D,,A,0,D,20212,1
04467104,1,4,0,0,D,,A,0,D,20212,1
04467114,1,4,0,0,D,,A,0,D,20212,1
04467134,1,4,0,65,D,,A,0,D,20212,1
04467144,3,4,0,300,D,,A,0,D,20212,1
04467184,2,4,0,100,D,,A,0,D,20212,1
04467214,1,4,0,0,D,,A,0,D,20212,1
04467264,1,4,0,74,D,,A,0,D,20212,1
04467354,4,4,0,150,D,150,D,0,D,20212,1
04467384,2,4,0,98,D,,A,0,D,20212,1
04467394,2,4,0,300,D,,A,200,D,20212,1
04467434,2,4,0,300,D,,A,0,D,20212,1
04467474,1,4,0,0,D,20,D,0,D,20212,1
04467504,1,4,0,450,D,,A,0,D,20212,1
04467514,6,4,0,200,D,400,D,0,D,20212,1
04467534,3,4,0,30,D,60,D,0,D,20212,1
04467554,2,4,0,1900,D,,A,0,D,20212,1
04467614,1,4,0,250,D,,A,0,D,20212,1
04467634,1,4,0,60,D,0,D,0,D,20212,1
04467764,1,4,0,153,D,,A,0,D,20212,1
04467774,2,4,0,20,D,,A,0,D,20212,1
04467794,3,4,0,0,D,150,D,0,D,20212,1
04467804,2,4,0,113,D,,A,0,D,20212,1
04467824,1,4,0,200,D,100,D,0,D,20212,1
04467834,1,4,0,225,D,,A,0,D,20212,1
04467864,1,4,0,50,D,,A,0,D,20212,1
04467874,1,4,0,0,D,,A,0,D,20212,1
04467914,2,4,0,150,D,,A,0,D,20212,1
04467934,1,4,0,0,D,,A,0,D,20212,1
04467974,4,4,0,263,D,,A,0,D,20212,1
04468014,1,4,0,0,D,200,D,0,D,20212,1
04468024,3,4,0,0,D,40,D,0,D,20212,1
04468054,1,4,0,0,D,0,D,0,D,20212,1
04468064,2,4,0,0,D,200,D,0,D,20212,1
04468074,3,4,0,400,D,,A,200,D,20212,1
04468084,1,4,0,0,D,,A,0,D,20212,1
04468094,1,4,0,80,D,,A,0,D,20212,1
04468104,1,4,0,75,D,,A,0,D,20212,1
04468144,6,4,0,600,D,300,D,0,D,20212,1
04468164,1,4,0,0,D,,A,0,D,20212,1
04468204,1,4,0,1000,D,100,D,0,D,20212,1
04468224,1,4,0,0,D,,A,0,D,20212,1
04468294,1,4,0,75,D,50,D,0,D,20212,1
04468304,1,4,0,0,D,,A,25,D,20212,1
04468344,1,4,0,0,D,,A,0,D,20212,1
04468354,1,4,0,0,D,,A,0,D,20212,1
04468364,1,4,0,0,D,,A,0,D,20212,1
04468414,3,4,0,0,D,,A,0,D,20212,1
04468434,1,4,0,0,D,,A,0,D,20212,1
04468444,1,4,0,0,D,0,D,100,F,20212,1
04468484,4,4,0,250,D,,A,0,D,20212,1
04468514,7,4,0,828,D,362,D,0,D,20212,1
04468524,3,4,0,40,D,,A,0,D,20212,1
04468534,1,4,0,600,D,,A,250,D,20212,1
04468554,2,4,0,400,D,,A,0,D,20212,1
04468574,2,4,0,113,D,,A,0,D,20212,1
04468604,1,4,0,0,D,,A,0,D,20212,1
04468624,3,4,0,85,D,60,D,0,D,20212,1
04468644,1,4,0,300,D,400,D,0,D,20212,1
04468754,4,4,0,0,D,,A,0,D,20212,1
04468794,3,4,0,30,D,,A,70,D,20212,1
04468824,1,4,0,100,D,,A,0,D,20212,1
04468854,2,4,0,400,D,,A,0,D,20212,1
04468924,1,4,0,150,D,,A,0,D,20212,1
04468944,1,4,0,200,D,,A,0,D,20212,1
04468984,8,4,0,700,D,300,D,0,D,20212,1
04469064,1,4,0,0,D,,A,0,D,20212,1
04469074,3,4,0,200,D,100,D,0,D,20212,1
04469114,3,4,0,68,D,,A,0,D,20212,1
04469184,1,4,0,0,D,0,D,0,D,20212,1
04469194,1,4,0,300,D,,A,0,D,20212,1
04469224,2,4,0,600,D,700,D,0,D,20212,1
04469234,1,4,0,0,D,,A,0,D,20212,1
04469254,1,4,0,200,D,300,D,0,D,20212,1
04469264,1,4,0,300,D,,A,100,D,20212,1
04469274,2,4,0,75,D,,A,0,D,20212,1
04469374,2,4,0,0,D,,A,0,D,20212,1
04469384,1,4,0,58,D,,A,0,D,20212,1
04469414,1,4,0,0,D,,A,0,D,20212,1
04469464,1,4,0,40,D,,A,0,D,20212,1
04469494,1,4,0,142,D,,A,0,D,20212,1
04469514,1,4,0,145,D,,A,0,D,20212,1
04469544,3,4,0,1500,D,,A,0,D,20212,1
04469564,1,4,0,0,D,,A,0,D,20212,1
04469574,1,4,0,500,D,,A,0,D,20212,1
04469614,3,4,0,0,D,,A,0,D,20212,1
04469684,1,4,0,0,D,,A,0,D,20212,1
04469704,1,4,0,0,D,,A,0,D,20212,1
04469724,6,4,0,0,D,150,D,0,D,20212,1
04469734,1,4,0,0,D,,A,0,D,20212,1
04469774,4,4,0,100,D,100,D,0,D,20212,1
04469794,3,4,0,0,D,,A,0,D,20212,1
04469814,3,4,0,300,D,100,D,0,D,20212,1
04469854,3,4,0,500,D,,A,100,D,20212,1
04469894,2,4,0,500,D,,A,0,D,20212,1
04469904,1,4,0,100,D,,A,0,D,20212,1
04469934,2,4,0,1000,D,,A,0,D,20212,1
04469954,1,4,0,0,D,,A,0,D,20212,1
04469964,1,4,0,200,D,,A,0,D,20212,1
04469984,5,4,0,0,D,700,D,40,D,20212,1
04470044,1,4,0,0,D,,A,0,D,20212,1
04470064,2,4,0,150,D,150,D,0,D,20212,1
04470144,1,4,0,0,D,,A,0,D,20212,1
04470154,5,4,0,800,D,1000,D,0,D,20212,1
04470174,1,4,0,75,D,,A,0,D,20212,1
04470194,1,4,0,0,D,,A,0,D,20212,1
04470204,4,4,0,400,D,400,D,0,D,20212,1
04470214,1,4,0,0,D,,A,0,D,20212,1
04470234,1,4,0,150,D,,A,0,D,20212,1
04470264,1,4,0,45,D,,A,0,D,20212,1
04470274,1,4,0,1500,D,,A,0,D,20212,1
04470284,3,4,0,400,D,200,D,0,D,20212,1
04470294,2,4,0,0,D,300,D,0,D,20212,1
04470304,2,4,0,150,D,,A,150,D,20212,1
04470354,1,4,0,0,D,,A,0,D,20212,1
04470384,1,4,0,20,D,100,D,0,D,20212,1
04470504,1,4,0,125,D,,A,0,D,20212,1
04470534,2,4,0,190,D,,A,0,D,20212,1
04470554,7,4,0,222,D,,A,31,D,20212,1
04470574,1,4,0,350,D,,A,0,D,20212,1
04470584,3,4,0,250,D,300,D,0,D,20212,1
04470624,2,4,0,200,D,,A,0,D,20212,1
04470654,3,4,0,200,D,,A,0,D,20212,1
04470684,1,4,0,0,D,0,D,0,D,20212,1
04470704,2,4,0,50,D,,A,0,D,20212,1
04470744,2,4,0,0,D,,A,0,D,20212,1
04470784,5,4,0,100,D,,A,0,D,20212,1
04470794,6,4,0,1100,D,1200,D,0,D,20212,1
04470804,1,4,0,200,D,,A,0,D,20212,1
04470824,1,4,0,0,D,0,D,0,D,20212,1
04470844,5,4,0,20,D,,A,0,D,20212,1
04470894,4,4,0,325,D,,A,0,D,20212,1
04470904,1,4,0,0,D,,A,0,D,20212,1
04470934,1,4,0,60,D,,A,0,D,20212,1
04471004,2,4,0,0,D,,A,0,D,20212,1
04471034,1,4,0,0,D,,A,0,D,20212,1
04471054,4,4,0,5,D,,A,0,D,20212,1
04471094,1,4,0,60,D,,A,0,D,20212,1
04471104,2,4,0,0,D,,A,0,D,20212,1
04471114,2,4,0,200,D,100,D,0,D,20212,1
04471124,1,4,0,500,D,300,D,0,D,20212,1
04471134,2,4,0,150,D,,A,0,D,20212,1
04471154,6,4,0,300,D,300,D,100,D,20212,1
04471164,2,4,0,60,F,,A,0,D,20212,1
04471174,6,4,0,500,D,200,D,0,D,20212,1
04471184,2,4,0,150,D,,A,0,D,20212,1
04471194,1,4,0,0,D,,A,0,D,20212,1
04471204,1,4,0,0,D,,A,0,D,20212,1
04471234,2,4,0,250,D,,A,0,D,20212,1
04471254,1,4,0,200,D,,A,0,D,20212,1
04471264,2,4,0,0,D,,A,0,D,20212,1
04471314,1,4,0,0,D,,A,0,D,20212,1
04471334,4,4,0,200,D,,A,0,D,20212,1
04471364,2,4,0,300,D,,A,0,D,20212,1
04471404,1,4,0,1000,D,,A,0,D,20212,1
04471414,1,4,0,100,D,120,D,0,D,20212,1
04471444,1,4,0,100,D,,A,0,D,20212,1
04471464,2,4,0,0,D,,A,0,D,20212,1
04471474,1,4,0,130,D,370,D,0,D,20212,1
04471484,1,4,0,0,D,,A,0,D,20212,1
04471514,2,4,0,250,D,,A,0,D,20212,1
04471524,4,4,0,600,F,,A,0,D,20212,1
04471534,1,4,0,600,D,600,D,0,D,20212,1
04471554,1,4,0,500,D,,A,0,D,20212,1
04471564,1,4,0,0,D,,A,0,D,20212,1
04471614,2,4,0,200,D,500,D,100,D,20212,1
04471624,5,4,0,150,D,,A,150,D,20212,1
04471684,1,4,0,0,D,,A,0,D,20212,1
04471694,4,4,0,300,D,,A,0,D,20212,1
04471714,1,4,0,0,D,,A,0,D,20212,1
04471734,2,4,0,200,D,50,D,0,D,20212,1
04471774,1,4,0,200,D,,A,0,D,20212,1
04471804,4,4,0,0,D,,A,0,D,20212,1
04471824,1,4,0,250,D,0,D,0,D,20212,1
04471834,3,4,0,310,D,,A,0,D,20212,1
04471854,3,4,0,150,D,150,D,0,D,20212,1
04471904,1,4,0,350,D,,A,0,D,20212,1
04471924,1,4,0,0,D,60,D,0,D,20212,1
04471934,1,4,0,1000,D,,A,0,D,20212,1
04471974,1,4,0,150,D,,A,270,D,20212,1
04471984,3,4,0,200,D,250,D,0,D,20212,1
04472004,2,4,0,200,D,,A,0,D,20212,1
04472014,2,4,0,500,D,,A,0,D,20212,1
04472024,1,4,0,0,D,,A,0,D,20212,1
04472044,3,4,0,300,D,,A,0,D,20212,1
04472064,1,4,0,0,D,,A,0,D,20212,1
04472074,1,4,0,0,D,,A,0,D,20212,1
04472084,1,4,0,150,D,,A,0,D,20212,1
04472104,3,4,0,50,D,,A,0,D,20212,1
04472154,1,4,0,271,D,,A,0,D,20212,1
04472174,1,4,0,0,D,200,D,0,D,20212,1
04472194,7,4,0,140,D,,A,0,D,20212,1
04472264,2,4,0,0,D,,A,0,D,20212,1
04472284,3,4,0,300,D,,A,1400,D,20212,1
04472304,2,4,0,400,D,,A,0,D,20212,1
04472314,1,4,0,130,D,,A,0,D,20212,1
04472344,1,4,0,65,D,,A,0,D,20212,1
04472384,4,4,0,350,D,140,D,0,D,20212,1
04472404,1,4,0,1000,D,,A,500,D,20212,1
04472434,4,4,0,300,D,300,D,0,D,20212,1
04472464,2,4,0,150,D,70,D,0,D,20212,1
04472474,7,4,0,235,D,,A,0,D,20212,1
04472484,8,4,0,225,D,185,D,0,D,20212,1
04472504,2,4,0,200,D,300,D,0,D,20212,1
04472524,4,4,0,200,D,,A,0,D,20212,1
04472534,2,4,0,0,D,,A,0,D,20212,1
04472584,2,4,0,350,D,0,D,0,D,20212,1
04472634,2,4,0,0,D,,A,0,D,20212,1
04472714,1,4,0,0,D,,A,0,D,20212,1
04502994,3,4,0,150,D,,A,0,D,20212,1
04503054,3,4,0,0,D,,A,0,D,20212,1
04503084,2,4,0,50,D,,A,0,D,20212,1
04503094,1,4,0,250,D,,A,0,D,20212,1
04503154,1,4,0,125,D,,A,60,D,20212,1
04503164,1,4,0,1000,D,1000,D,0,D,20212,1
04503184,2,4,0,0,D,200,D,0,D,20212,1
04503254,4,4,0,0,D,,A,0,D,20212,1
04503264,2,4,0,0,D,75,D,0,D,20212,1
04503304,4,4,0,250,D,,A,0,D,20212,1
04503314,2,4,0,300,F,,A,0,D,20212,1
04503344,1,4,0,0,D,,A,0,D,20212,1
04503364,4,4,0,250,D,,A,0,D,20212,1
04503394,1,4,0,124,D,,A,0,D,20212,1
04503464,2,4,0,0,D,,A,0,D,20212,1
04503484,3,4,0,300,D,300,D,0,D,20212,1
04503514,1,4,0,115,D,119,D,0,D,20212,1
04503524,2,4,0,0,D,,A,0,D,20212,1
04503534,6,4,0,600,D,,A,200,D,20212,1
04503554,1,4,0,0,D,,A,0,D,20212,1
04503614,1,4,0,26,D,,A,0,D,20212,1
04503624,2,4,0,100,D,,A,0,D,20212,1
04503634,1,4,0,84,D,,A,0,D,20212,1
04503654,1,4,0,300,D,350,D,0,D,20212,1
04503694,2,4,0,0,D,0,D,0,D,20212,1
04503704,1,4,0,0,D,20,D,0,D,20212,1
04503714,3,4,0,100,D,100,D,100,D,20212,1
04503724,1,4,0,0,D,,A,0,D,20212,1
04503744,1,4,0,0,D,,A,0,D,20212,1
04503764,1,4,0,0,D,,A,0,D,20212,1
04503784,1,4,0,0,D,,A,0,D,20212,1
04503884,4,4,0,0,D,,A,0,D,20212,1
04503904,1,4,0,0,D,,A,0,D,20212,1
04503924,1,4,0,400,D,,A,0,D,20212,1
04503964,2,4,0,150,D,,A,210,D,20212,1
04503974,1,4,0,500,D,,A,0,D,20212,1
04503984,4,4,0,250,D,,A,0,D,20212,1
04503994,1,4,0,0,D,,A,0,D,20212,1
04504024,1,4,0,0,D,,A,0,D,20212,1
04504054,1,4,0,175,D,,A,0,D,20212,1
04504154,1,4,0,0,D,,A,0,D,20212,1
04504164,3,4,0,0,D,32,D,0,D,20212,1
04504194,3,4,0,0,D,,A,0,D,20212,1
04504224,1,4,0,50,D,300,D,0,D,20212,1
04504284,4,4,0,150,D,,A,50,D,20212,1
04504294,1,4,0,0,D,,A,0,D,20212,1
04504324,4,4,0,200,D,,A,0,D,20212,1
04504344,2,4,0,500,D,,A,0,D,20212,1
04504364,1,4,0,0,D,,A,0,D,20212,1
04504394,4,4,0,40,D,,A,0,D,20212,1
04504434,1,4,0,0,D,,A,0,D,20212,1
04504444,2,4,0,0,D,100,D,0,D,20212,1
04504464,2,4,0,0,D,0,D,0,D,20212,1
04504504,4,4,0,125,D,,A,0,D,20212,1
04504524,1,4,0,0,D,,A,0,D,20212,1
04504534,5,4,0,300,D,,A,200,D,20212,1
04504544,2,4,0,150,D,,A,0,D,20212,1
04504554,2,4,0,150,D,0,D,0,D,20212,1
04504564,2,4,0,300,D,,A,0,D,20212,1
04504604,1,4,0,0,D,,A,0,D,20212,1
04504634,5,4,0,300,D,,A,0,D,20212,1
04504644,3,4,0,255,D,,A,0,D,20212,1
04504664,1,4,0,0,D,,A,0,D,20212,1
04504764,7,4,0,105,D,,A,0,D,20212,1
04504774,1,4,0,630,D,,A,30,D,20212,1
04504784,2,4,0,0,D,250,D,0,D,20212,1
04504844,3,4,0,350,D,,A,0,D,20212,1
04504894,1,4,0,200,D,100,D,40,D,20212,1
04504924,1,4,0,200,D,,A,0,D,20212,1
04504964,2,4,0,12,D,,A,0,D,20212,1
04504974,1,4,0,1000,D,,A,0,D,20212,1
04504994,2,4,0,100,D,,A,0,D,20212,1
04505004,7,4,0,210,D,120,D,0,D,20212,1
04505034,2,4,0,25,D,,A,0,D,20212,1
04505054,2,4,0,75,D,,A,250,D,20212,1
04505094,4,4,0,0,D,,A,0,D,20212,1
04505104,2,4,0,0,D,,A,0,D,20212,1
04505154,1,4,0,1000,D,,A,0,D,20212,1
04505184,3,4,0,0,D,,A,0,D,20212,1
04505324,2,4,0,270,D,,A,30,D,20212,1
04505334,1,4,0,330,D,,A,0,D,20212,1
04505444,6,4,0,400,D,150,D,0,D,20212,1
04505464,2,4,0,250,D,,A,0,D,20212,1
04505484,2,4,0,0,D,,A,0,D,20212,1
04505494,3,4,0,300,D,200,D,0,D,20212,1
04505534,2,4,0,0,D,,A,0,D,20212,1
04505544,1,4,0,0,D,,A,0,D,20212,1
04505574,3,4,0,380,D,250,D,0,D,20212,1
04505614,1,4,0,200,D,200,D,0,D,20212,1
04505624,1,4,0,0,D,,A,0,D,20212,1
04505694,1,4,0,60,D,,A,120,D,20212,1
04505704,5,4,0,221,D,285,D,0,D,20212,1
04505854,2,4,0,400,D,,A,0,D,20212,1
04505874,1,4,0,200,D,,A,0,D,20212,1
04505894,1,4,0,0,D,,A,0,D,20212,1
04505904,1,4,0,525,D,,A,0,D,20212,1
04505924,1,4,0,75,D,,A,0,D,20212,1
04505944,1,4,0,0,D,,A,0,D,20212,1
04505984,1,4,0,100,D,200,D,0,D,20212,1
04506014,1,4,0,350,D,,A,0,D,20212,1
04506064,10,4,0,700,D,,A,0,D,20212,1
04506084,6,4,0,728,D,672,D,0,D,20212,1
04506134,1,4,0,200,D,,A,0,D,20212,1
04506154,2,4,0,50,D,,A,0,D,20212,1
04506164,1,4,0,0,D,,A,0,D,20212,1
04506174,4,4,0,175,D,,A,75,D,20212,1
04506234,6,4,0,85,D,,A,60,D,20212,1
04506264,1,4,0,0,D,,A,0,D,20212,1
04506274,1,4,0,1800,D,800,D,0,D,20212,1
04506334,1,4,0,500,D,200,D,0,D,20212,1
04506344,1,4,0,0,D,300,D,0,D,20212,1
04506354,1,4,0,200,D,,A,200,D,20212,1
04506384,3,4,0,0,D,,A,75,D,20212,1
04506414,3,4,0,310,D,,A,0,D,20212,1
04506424,1,4,0,0,D,,A,0,D,20212,1
04506514,2,4,0,0,D,,A,0,D,20212,1
04506524,1,4,0,100,D,,A,0,D,20212,1
04506534,3,4,0,200,D,300,D,0,D,20212,1
04506544,2,4,0,80,D,,A,0,D,20212,1
04506564,1,4,0,0,D,,A,0,D,20212,1
04506574,2,4,0,100,D,,A,0,D,20212,1
04506634,1,4,0,200,D,,A,0,D,20212,1
04506644,2,4,0,200,D,,A,0,D,20212,1
04506694,10,4,0,500,D,200,D,50,D,20212,1
04506714,1,4,0,0,D,,A,0,D,20212,1
04506744,1,4,0,0,D,,A,0,D,20212,1
04506754,2,4,0,60,D,,A,0,D,20212,1
04506824,2,4,0,51,D,,A,0,D,20212,1
04506844,1,4,0,65,D,,A,0,D,20212,1
04506854,7,4,0,700,D,1000,D,0,D,20212,1
04506884,1,4,0,0,D,,A,0,D,20212,1
04506914,7,4,0,100,D,50,D,50,D,20212,1
04506944,2,4,0,0,D,,A,0,D,20212,1
04506984,4,4,0,650,D,,A,100,D,20212,1
04507014,8,4,0,0,D,,A,0,D,20212,1
04507024,1,4,0,0,D,,A,0,D,20212,1
04507034,3,4,0,150,D,,A,0,D,20212,1
04507044,3,4,0,0,D,,A,50,D,20212,1
04507074,1,4,0,100,D,100,D,0,D,20212,1
04507084,1,4,0,200,D,,A,0,D,20212,1
04507094,1,4,0,0,D,,A,0,D,20212,1
04507164,1,4,0,80,D,,A,0,D,20212,1
04507184,1,4,0,120,D,,A,0,D,20212,1
04507194,1,4,0,0,D,,A,0,D,20212,1
04507244,5,4,0,120,D,300,D,0,D,20212,1
04507294,9,4,0,80,D,80,D,0,D,20212,1
04507314,1,4,0,40,D,,A,0,D,20212,1
04507324,2,4,0,0,D,,A,0,D,20212,1
04507354,2,4,0,200,D,,A,0,D,20212,1
04507374,2,4,0,0,D,,A,0,D,20212,1
04507384,16,4,0,45,D,18,D,0,D,20212,1
04507404,3,4,0,250,D,,A,150,D,20212,1
04507414,4,4,0,300,D,50,D,0,D,20212,1
04507424,1,4,0,0,D,,A,0,D,20212,1
04507454,1,4,0,150,D,,A,0,D,20212,1
04507474,4,4,0,246,D,,A,0,D,20212,1
04507484,1,4,0,100,D,,A,0,D,20212,1
04507504,3,4,0,0,D,300,D,0,D,20212,1
04507534,1,4,0,0,D,0,D,0,D,20212,1
04507554,1,4,0,100,D,,A,0,D,20212,1
04507574,1,4,0,0,D,,A,0,D,20212,1
04507584,1,4,0,0,D,,A,0,D,20212,1
04507594,1,4,0,500,D,700,D,0,D,20212,1
04507604,1,4,0,300,D,,A,0,D,20212,1
04507614,2,4,0,90,D,90,D,0,D,20212,1
04507634,1,4,0,0,D,,A,0,D,20212,1
04507654,3,4,0,250,F,300,F,15,F,20212,1
04507704,1,4,0,150,F,,A,134,F,20212,1
04507814,4,4,0,0,D,,A,0,D,20212,1
04507824,1,4,0,50,D,100,D,0,D,20212,1
04507834,1,4,0,200,D,,A,0,D,20212,1
04507844,1,4,0,0,D,,A,0,D,20212,1
04507874,1,4,0,250,D,,A,0,D,20212,1
04507904,2,4,0,0,D,,A,0,D,20212,1
04507934,1,4,0,300,D,,A,0,D,20212,1
04507954,3,4,0,300,D,,A,0,D,20212,1
04507984,1,4,0,150,D,,A,0,D,20212,1
04507994,2,4,0,10,D,,A,0,D,20212,1
04508024,2,4,0,0,D,,A,0,D,20212,1
04508124,2,4,0,0,D,100,D,0,D,20212,1
04508134,2,4,0,50,D,150,D,0,D,20212,1
04508144,1,4,0,0,D,,A,0,D,20212,1
04508194,1,4,0,60,D,,A,0,D,20212,1
04508234,1,4,0,250,D,100,D,0,D,20212,1
04508264,5,4,0,150,D,75,D,40,D,20212,1
04508324,2,4,0,450,D,0,D,50,D,20212,1
04508334,1,4,0,0,D,,A,0,D,20212,1
04508354,2,4,0,0,D,,A,50,D,20212,1
04508384,1,4,0,300,D,300,D,0,D,20212,1
04508414,1,4,0,0,D,220,D,50,D,20212,1
04508444,1,4,0,0,D,,A,0,D,20212,1
04508464,5,4,0,275,D,240,D,0,D,20212,1
04508484,2,4,0,0,D,,A,0,D,20212,1
04508514,1,4,0,10,D,,A,0,D,20212,1
04508544,1,4,0,0,D,,A,0,D,20212,1
04508564,1,4,0,150,D,,A,0,D,20212,1
04508574,1,4,0,125,D,,A,0,D,20212,1
04508594,4,4,0,700,D,,A,0,D,20212,1
04508604,7,4,0,1700,D,500,D,20,D,20212,1
04508614,2,4,0,0,D,,A,0,D,20212,1
04508634,3,4,0,20,D,150,D,0,D,20212,1
04508644,1,4,0,200,D,200,D,0,D,20212,1
04508684,1,4,0,1000,D,,A,0,D,20212,1
04508724,4,4,0,390,D,150,D,50,D,20212,1
04508744,2,4,0,100,D,100,F,150,F,20212,1
04508754,2,4,0,0,D,,A,200,D,20212,1
04508784,1,4,0,0,D,,A,0,D,20212,1
04508814,2,4,0,200,D,200,D,0,D,20212,1
04508824,1,4,0,6,F,50,F,0,D,20212,1
04508834,1,4,0,150,D,,A,0,D,20212,1
04508864,2,4,0,0,D,,A,0,D,20212,1
04508874,3,4,0,0,D,,A,0,D,20212,1
04508884,1,4,0,0,D,500,D,0,D,20212,1
04508914,1,4,0,200,D,,A,0,D,20212,1
04508924,2,4,0,40,D,10,D,0,D,20212,1
04508964,1,4,0,0,D,0,D,0,D,20212,1
04508994,2,4,0,50,D,,A,0,D,20212,1
04509084,1,4,0,40,D,,A,30,D,20212,1
04509104,4,4,0,110,D,,A,0,D,20212,1
04509114,1,4,0,0,D,,A,0,D,20212,1
04509144,1,4,0,0,D,,A,0,D,20212,1
